type,timestamp,value,date
prices,1733097600000,3708.8072387383017,2024-12-02T00:00:00Z
prices,1733184000000,3643.855375704235,2024-12-03T00:00:00Z
prices,1733270400000,3625.7104579497204,2024-12-04T00:00:00Z
prices,1733356800000,3839.443460715871,2024-12-05T00:00:00Z
prices,1733443200000,3796.8688671601276,2024-12-06T00:00:00Z
prices,1733529600000,4013.726145388712,2024-12-07T00:00:00Z
prices,1733616000000,4000.992076502189,2024-12-08T00:00:00Z
prices,1733702400000,4015.7820212328807,2024-12-09T00:00:00Z
prices,1733788800000,3713.3138979971745,2024-12-10T00:00:00Z
prices,1733875200000,3626.5886417774996,2024-12-11T00:00:00Z
prices,1733961600000,3828.1075883404096,2024-12-12T00:00:00Z
prices,1734048000000,3878.850012073054,2024-12-13T00:00:00Z
prices,1734134400000,3907.4296595053356,2024-12-14T00:00:00Z
prices,1734220800000,3866.9958020348054,2024-12-15T00:00:00Z
prices,1734307200000,3961.3154661802305,2024-12-16T00:00:00Z
prices,1734393600000,3992.857195846062,2024-12-17T00:00:00Z
prices,1734480000000,3879.4062240100893,2024-12-18T00:00:00Z
prices,1734566400000,3628.2624780444953,2024-12-19T00:00:00Z
prices,1734652800000,3434.6754695380805,2024-12-20T00:00:00Z
prices,1734739200000,3468.658920056454,2024-12-21T00:00:00Z
prices,1734825600000,3337.5972231166807,2024-12-22T00:00:00Z
prices,1734912000000,3275.8894274015142,2024-12-23T00:00:00Z
prices,1734998400000,3414.6414419807993,2024-12-24T00:00:00Z
prices,1735084800000,3497.5552879275742,2024-12-25T00:00:00Z
prices,1735171200000,3494.5109273631047,2024-12-26T00:00:00Z
prices,1735257600000,3327.7897761683494,2024-12-27T00:00:00Z
prices,1735344000000,3328.6111553091764,2024-12-28T00:00:00Z
prices,1735430400000,3397.8341205085153,2024-12-29T00:00:00Z
prices,1735516800000,3357.330742971463,2024-12-30T00:00:00Z
prices,1735603200000,3359.513941757392,2024-12-31T00:00:00Z
prices,1735689600000,3336.6175137659498,2025-01-01T00:00:00Z
prices,1735776000000,3348.967247123586,2025-01-02T00:00:00Z
prices,1735862400000,3448.140436960939,2025-01-03T00:00:00Z
prices,1735948800000,3604.2913795931763,2025-01-04T00:00:00Z
prices,1736035200000,3660.37804173532,2025-01-05T00:00:00Z
prices,1736121600000,3635.8549961807084,2025-01-06T00:00:00Z
prices,1736208000000,3687.1447140588307,2025-01-07T00:00:00Z
prices,1736294400000,3380.0211263090155,2025-01-08T00:00:00Z
prices,1736380800000,3325.1300293537356,2025-01-09T00:00:00Z
prices,1736467200000,3219.09284475812,2025-01-10T00:00:00Z
prices,1736553600000,3269.1759954060667,2025-01-11T00:00:00Z
prices,1736640000000,3283.591322828503,2025-01-12T00:00:00Z
prices,1736726400000,3264.070968533687,2025-01-13T00:00:00Z
prices,1736812800000,3134.5520394596483,2025-01-14T00:00:00Z
prices,1736899200000,3224.8006483414138,2025-01-15T00:00:00Z
prices,1736985600000,3447.0340476747956,2025-01-16T00:00:00Z
prices,1737072000000,3309.4466139900196,2025-01-17T00:00:00Z
prices,1737158400000,3477.284285084809,2025-01-18T00:00:00Z
prices,1737244800000,3309.0995676199964,2025-01-19T00:00:00Z
prices,1737331200000,3208.1365439891497,2025-01-20T00:00:00Z
prices,1737417600000,3263.069869880814,2025-01-21T00:00:00Z
prices,1737504000000,3326.0285404709143,2025-01-22T00:00:00Z
prices,1737590400000,3237.2996671291435,2025-01-23T00:00:00Z
prices,1737676800000,3332.580893146162,2025-01-24T00:00:00Z
prices,1737763200000,3311.8499838687,2025-01-25T00:00:00Z
prices,1737849600000,3320.1314101789453,2025-01-26T00:00:00Z
prices,1737936000000,3232.2767744705584,2025-01-27T00:00:00Z
prices,1738022400000,3173.5346079397173,2025-01-28T00:00:00Z
prices,1738108800000,3076.4937692857234,2025-01-29T00:00:00Z
prices,1738195200000,3114.4358854363104,2025-01-30T00:00:00Z
prices,1738281600000,3248.249484352305,2025-01-31T00:00:00Z
prices,1738368000000,3296.390634843652,2025-02-01T00:00:00Z
prices,1738454400000,3125.0386801320924,2025-02-02T00:00:00Z
prices,1738540800000,2862.6976188716285,2025-02-03T00:00:00Z
prices,1738627200000,2877.8138239498767,2025-02-04T00:00:00Z
prices,1738713600000,2740.3809762760143,2025-02-05T00:00:00Z
prices,1738800000000,2790.5521609256075,2025-02-06T00:00:00Z
prices,1738886400000,2686.662316793651,2025-02-07T00:00:00Z
prices,1738972800000,2623.4507017824767,2025-02-08T00:00:00Z
prices,1739059200000,2635.6011418023404,2025-02-09T00:00:00Z
prices,1739145600000,2632.5358220552475,2025-02-10T00:00:00Z
prices,1739232000000,2660.2967996436387,2025-02-11T00:00:00Z
prices,1739318400000,2603.0333698049267,2025-02-12T00:00:00Z
prices,1739404800000,2736.2703136032396,2025-02-13T00:00:00Z
prices,1739491200000,2675.7090007037627,2025-02-14T00:00:00Z
prices,1739577600000,2724.6698335873957,2025-02-15T00:00:00Z
prices,1739664000000,2692.8213863864253,2025-02-16T00:00:00Z
prices,1739750400000,2659.9017474093457,2025-02-17T00:00:00Z
prices,1739836800000,2741.9050800956124,2025-02-18T00:00:00Z
prices,1739923200000,2669.4945006896073,2025-02-19T00:00:00Z
prices,1740009600000,2714.8018364720533,2025-02-20T00:00:00Z
prices,1740096000000,2741.5933625994785,2025-02-21T00:00:00Z
prices,1740182400000,2658.3470942919384,2025-02-22T00:00:00Z
prices,1740268800000,2764.355233404291,2025-02-23T00:00:00Z
prices,1740355200000,2827.1844084879804,2025-02-24T00:00:00Z
prices,1740441600000,2503.103420098605,2025-02-25T00:00:00Z
prices,1740528000000,2495.315451693047,2025-02-26T00:00:00Z
prices,1740614400000,2325.853934699374,2025-02-27T00:00:00Z
prices,1740700800000,2305.3229378029837,2025-02-28T00:00:00Z
prices,1740787200000,2235.204208608959,2025-03-01T00:00:00Z
prices,1740873600000,2212.8243514969954,2025-03-02T00:00:00Z
prices,1740960000000,2517.3382391622977,2025-03-03T00:00:00Z
prices,1741046400000,2148.199533470228,2025-03-04T00:00:00Z
prices,1741132800000,2171.496943535016,2025-03-05T00:00:00Z
prices,1741219200000,2241.3841149187283,2025-03-06T00:00:00Z
prices,1741305600000,2202.3207363495417,2025-03-07T00:00:00Z
prices,1741392000000,2140.7498089428914,2025-03-08T00:00:00Z
prices,1741478400000,2199.9995000805707,2025-03-09T00:00:00Z
prices,1741564800000,2017.265460184326,2025-03-10T00:00:00Z
prices,1741651200000,1879.1231054991026,2025-03-11T00:00:00Z
prices,1741737600000,1921.3099227587034,2025-03-12T00:00:00Z
prices,1741824000000,1910.6551381032464,2025-03-13T00:00:00Z
prices,1741910400000,1862.7949366490388,2025-03-14T00:00:00Z
prices,1741996800000,1910.6662703455045,2025-03-15T00:00:00Z
prices,1742083200000,1939.7856881721348,2025-03-16T00:00:00Z
prices,1742169600000,1887.7643429692785,2025-03-17T00:00:00Z
prices,1742256000000,1929.1833577618722,2025-03-18T00:00:00Z
prices,1742342400000,1932.7964059050657,2025-03-19T00:00:00Z
prices,1742428800000,2060.728601068271,2025-03-20T00:00:00Z
prices,1742515200000,1980.831780524645,2025-03-21T00:00:00Z
prices,1742601600000,1964.5293833168294,2025-03-22T00:00:00Z
prices,1742688000000,1979.5449257665966,2025-03-23T00:00:00Z
prices,1742774400000,2001.0470230951883,2025-03-24T00:00:00Z
prices,1742860800000,2077.739325831977,2025-03-25T00:00:00Z
prices,1742947200000,2068.598435049149,2025-03-26T00:00:00Z
prices,1743033600000,2009.8835432902426,2025-03-27T00:00:00Z
prices,1743120000000,2003.3034241292064,2025-03-28T00:00:00Z
prices,1743206400000,1896.9173600459985,2025-03-29T00:00:00Z
prices,1743292800000,1829.2745211803463,2025-03-30T00:00:00Z
prices,1743379200000,1805.3378779435934,2025-03-31T00:00:00Z
prices,1743465600000,1824.2071367609847,2025-04-01T00:00:00Z
prices,1743552000000,1907.1671522994227,2025-04-02T00:00:00Z
prices,1743638400000,1795.761850567479,2025-04-03T00:00:00Z
prices,1743724800000,1818.2844199542053,2025-04-04T00:00:00Z
prices,1743811200000,1814.4807753449506,2025-04-05T00:00:00Z
prices,1743897600000,1809.935827172196,2025-04-06T00:00:00Z
prices,1743984000000,1574.6321611455576,2025-04-07T00:00:00Z
prices,1744070400000,1555.909812570873,2025-04-08T00:00:00Z
prices,1744156800000,1471.3608854365523,2025-04-09T00:00:00Z
prices,1744243200000,1662.5331604641576,2025-04-10T00:00:00Z
prices,1744329600000,1523.928624242526,2025-04-11T00:00:00Z
prices,1744416000000,1568.131690125936,2025-04-12T00:00:00Z
prices,1744502400000,1645.8625733156498,2025-04-13T00:00:00Z
prices,1744588800000,1595.4227460001084,2025-04-14T00:00:00Z
prices,1744675200000,1621.543195596693,2025-04-15T00:00:00Z
prices,1744761600000,1587.8222244021401,2025-04-16T00:00:00Z
prices,1744848000000,1577.7073516760117,2025-04-17T00:00:00Z
prices,1744934400000,1583.4764497002345,2025-04-18T00:00:00Z
prices,1745020800000,1589.1516208270755,2025-04-19T00:00:00Z
prices,1745107200000,1615.0502549158562,2025-04-20T00:00:00Z
prices,1745193600000,1585.4600253443446,2025-04-21T00:00:00Z
prices,1745280000000,1577.4465595922347,2025-04-22T00:00:00Z
prices,1745366400000,1759.7064599311093,2025-04-23T00:00:00Z
prices,1745452800000,1793.969849485534,2025-04-24T00:00:00Z
prices,1745539200000,1769.3925107354407,2025-04-25T00:00:00Z
prices,1745625600000,1788.7981804331257,2025-04-26T00:00:00Z
prices,1745712000000,1821.2695303291391,2025-04-27T00:00:00Z
prices,1745798400000,1793.6918440730135,2025-04-28T00:00:00Z
prices,1745884800000,1799.50191449199,2025-04-29T00:00:00Z
prices,1745971200000,1796.9720456768928,2025-04-30T00:00:00Z
prices,1746057600000,1794.0495408617828,2025-05-01T00:00:00Z
prices,1746144000000,1838.8543285925753,2025-05-02T00:00:00Z
prices,1746230400000,1841.427590836958,2025-05-03T00:00:00Z
prices,1746316800000,1834.501911876416,2025-05-04T00:00:00Z
prices,1746403200000,1808.156093844096,2025-05-05T00:00:00Z
prices,1746489600000,1820.0044598893596,2025-05-06T00:00:00Z
prices,1746576000000,1816.1686943818438,2025-05-07T00:00:00Z
prices,1746662400000,1810.3169269284476,2025-05-08T00:00:00Z
prices,1746748800000,2197.5611893238784,2025-05-09T00:00:00Z
prices,1746835200000,2341.407963002621,2025-05-10T00:00:00Z
prices,1746921600000,2583.6829051429513,2025-05-11T00:00:00Z
prices,1747008000000,2507.4693107597423,2025-05-12T00:00:00Z
prices,1747094400000,2492.426391077375,2025-05-13T00:00:00Z
prices,1747180800000,2676.639163127913,2025-05-14T00:00:00Z
prices,1747267200000,2603.7180887199615,2025-05-15T00:00:00Z
prices,1747353600000,2542.296692466797,2025-05-16T00:00:00Z
prices,1747440000000,2544.3870377235667,2025-05-17T00:00:00Z
prices,1747526400000,2475.0543933696913,2025-05-18T00:00:00Z
prices,1747612800000,2465.3409856139087,2025-05-19T00:00:00Z
prices,1747699200000,2526.989643891319,2025-05-20T00:00:00Z
prices,1747785600000,2524.2743433146065,2025-05-21T00:00:00Z
prices,1747872000000,2558.9502343769486,2025-05-22T00:00:00Z
prices,1747958400000,2657.1674447566115,2025-05-23T00:00:00Z
prices,1748044800000,2519.813809045145,2025-05-24T00:00:00Z
prices,1748131200000,2529.4429842284353,2025-05-25T00:00:00Z
prices,1748217600000,2546.6201163370915,2025-05-26T00:00:00Z
prices,1748304000000,2562.1729286392238,2025-05-27T00:00:00Z
prices,1748390400000,2662.0940568241435,2025-05-28T00:00:00Z
prices,1748476800000,2676.2674124507,2025-05-29T00:00:00Z
prices,1748563200000,2633.1392065286695,2025-05-30T00:00:00Z
prices,1748649600000,2524.4762348050726,2025-05-31T00:00:00Z
prices,1748736000000,2532.3627853090866,2025-06-01T00:00:00Z
prices,1748822400000,2538.3300584367485,2025-06-02T00:00:00Z
prices,1748908800000,2609.737253959435,2025-06-03T00:00:00Z
prices,1748995200000,2595.4689570062997,2025-06-04T00:00:00Z
prices,1749081600000,2610.343189828259,2025-06-05T00:00:00Z
prices,1749168000000,2421.601103763502,2025-06-06T00:00:00Z
prices,1749254400000,2481.4039836690267,2025-06-07T00:00:00Z
prices,1749340800000,2526.291995889778,2025-06-08T00:00:00Z
prices,1749427200000,2508.784123584585,2025-06-09T00:00:00Z
prices,1749513600000,2685.0001850413178,2025-06-10T00:00:00Z
prices,1749600000000,2808.503208314919,2025-06-11T00:00:00Z
prices,1749686400000,2776.1371915822333,2025-06-12T00:00:00Z
prices,1749772800000,2653.158968452672,2025-06-13T00:00:00Z
prices,1749859200000,2577.04861752583,2025-06-14T00:00:00Z
prices,1749945600000,2534.0702195359518,2025-06-15T00:00:00Z
prices,1750032000000,2547.8456040920437,2025-06-16T00:00:00Z
prices,1750118400000,2561.329843569428,2025-06-17T00:00:00Z
prices,1750204800000,2514.986700576147,2025-06-18T00:00:00Z
prices,1750291200000,2521.3334233964915,2025-06-19T00:00:00Z
prices,1750377600000,2522.1791903642184,2025-06-20T00:00:00Z
prices,1750464000000,2405.695434213183,2025-06-21T00:00:00Z
prices,1750550400000,2270.581996055585,2025-06-22T00:00:00Z
prices,1750636800000,2227.4287266371684,2025-06-23T00:00:00Z
prices,1750723200000,2423.899644268608,2025-06-24T00:00:00Z
prices,1750809600000,2446.539301545049,2025-06-25T00:00:00Z
prices,1750896000000,2417.2267855277296,2025-06-26T00:00:00Z
prices,1750982400000,2415.0318648765942,2025-06-27T00:00:00Z
prices,1751068800000,2423.0302896731746,2025-06-28T00:00:00Z
prices,1751155200000,2437.133001780241,2025-06-29T00:00:00Z
prices,1751241600000,2502.6672721177083,2025-06-30T00:00:00Z
prices,1751328000000,2488.190781689803,2025-07-01T00:00:00Z
prices,1751414400000,2405.1045592800183,2025-07-02T00:00:00Z
prices,1751500800000,2574.067718495133,2025-07-03T00:00:00Z
prices,1751587200000,2590.132231590221,2025-07-04T00:00:00Z
prices,1751673600000,2509.236345783362,2025-07-05T00:00:00Z
prices,1751760000000,2517.37917835065,2025-07-06T00:00:00Z
prices,1751846400000,2571.358192115984,2025-07-07T00:00:00Z
prices,1751932800000,2543.6317028067488,2025-07-08T00:00:00Z
prices,1752019200000,2615.7759888945047,2025-07-09T00:00:00Z
prices,1752105600000,2772.5795626609174,2025-07-10T00:00:00Z
prices,1752192000000,2948.4462027029053,2025-07-11T00:00:00Z
prices,1752278400000,2958.8514450990992,2025-07-12T00:00:00Z
prices,1752364800000,2942.9616055388096,2025-07-13T00:00:00Z
prices,1752451200000,2974.2654952333387,2025-07-14T00:00:00Z
prices,1752537600000,3012.1797069059276,2025-07-15T00:00:00Z
prices,1752624000000,3133.069857747011,2025-07-16T00:00:00Z
prices,1752710400000,3368.126521526108,2025-07-17T00:00:00Z
prices,1752796800000,3481.8828152374017,2025-07-18T00:00:00Z
prices,1752883200000,3547.317079001209,2025-07-19T00:00:00Z
prices,1752969600000,3594.3185010809702,2025-07-20T00:00:00Z
prices,1753056000000,3758.605581813957,2025-07-21T00:00:00Z
prices,1753142400000,3765.453624023574,2025-07-22T00:00:00Z
prices,1753228800000,3746.9406687316323,2025-07-23T00:00:00Z
prices,1753315200000,3630.053531480921,2025-07-24T00:00:00Z
prices,1753401600000,3708.4299352383423,2025-07-25T00:00:00Z
prices,1753488000000,3723.0529092785596,2025-07-26T00:00:00Z
prices,1753574400000,3742.4314258659915,2025-07-27T00:00:00Z
prices,1753660800000,3864.1248374654765,2025-07-28T00:00:00Z
prices,1753747200000,3786.303845995956,2025-07-29T00:00:00Z
prices,1753833600000,3788.5983716058226,2025-07-30T00:00:00Z
prices,1753920000000,3807.4166010824188,2025-07-31T00:00:00Z
prices,1754006400000,3696.6628530851194,2025-08-01T00:00:00Z
prices,1754092800000,3483.1789551579504,2025-08-02T00:00:00Z
prices,1754179200000,3397.4855484143177,2025-08-03T00:00:00Z
prices,1754265600000,3497.573127822404,2025-08-04T00:00:00Z
prices,1754352000000,3715.7090148550706,2025-08-05T00:00:00Z
prices,1754438400000,3612.442432236669,2025-08-06T00:00:00Z
prices,1754524800000,3684.0459195726726,2025-08-07T00:00:00Z
prices,1754611200000,3911.2609462690816,2025-08-08T00:00:00Z
prices,1754697600000,4012.97697001236,2025-08-09T00:00:00Z
prices,1754784000000,4265.563258333516,2025-08-10T00:00:00Z
prices,1754870400000,4253.591618951185,2025-08-11T00:00:00Z
prices,1754956800000,4228.824213261163,2025-08-12T00:00:00Z
prices,1755043200000,4606.809427709522,2025-08-13T00:00:00Z
prices,1755129600000,4763.652535322159,2025-08-14T00:00:00Z
prices,1755216000000,4554.291501538621,2025-08-15T00:00:00Z
prices,1755302400000,4430.532465017841,2025-08-16T00:00:00Z
prices,1755388800000,4426.826913311333,2025-08-17T00:00:00Z
prices,1755475200000,4487.118013759226,2025-08-18T00:00:00Z
prices,1755561600000,4317.2757573282315,2025-08-19T00:00:00Z
prices,1755648000000,4074.495786100515,2025-08-20T00:00:00Z
prices,1755734400000,4330.491598768078,2025-08-21T00:00:00Z
prices,1755820800000,4224.438592580698,2025-08-22T00:00:00Z
prices,1755907200000,4829.225541798332,2025-08-23T00:00:00Z
prices,1755993600000,4773.8840885987775,2025-08-24T00:00:00Z
prices,1756080000000,4778.10916071381,2025-08-25T00:00:00Z
prices,1756166400000,4381.626176071471,2025-08-26T00:00:00Z
prices,1756252800000,4602.369685333965,2025-08-27T00:00:00Z
prices,1756339200000,4500.1451479982325,2025-08-28T00:00:00Z
prices,1756425600000,4507.560431032719,2025-08-29T00:00:00Z
prices,1756512000000,4364.358521430426,2025-08-30T00:00:00Z
prices,1756598400000,4373.360357620914,2025-08-31T00:00:00Z
prices,1756684800000,4388.9314645193645,2025-09-01T00:00:00Z
prices,1756771200000,4303.202222745541,2025-09-02T00:00:00Z
prices,1756857600000,4325.856306225941,2025-09-03T00:00:00Z
prices,1756944000000,4449.8670977283255,2025-09-04T00:00:00Z
prices,1757030400000,4298.094660544595,2025-09-05T00:00:00Z
prices,1757116800000,4306.613513100346,2025-09-06T00:00:00Z
prices,1757203200000,4273.110024157841,2025-09-07T00:00:00Z
prices,1757289600000,4304.032421076036,2025-09-08T00:00:00Z
prices,1757376000000,4309.685702772004,2025-09-09T00:00:00Z
prices,1757462400000,4309.342746120013,2025-09-10T00:00:00Z
prices,1757548800000,4347.476803670656,2025-09-11T00:00:00Z
prices,1757635200000,4459.31901599882,2025-09-12T00:00:00Z
prices,1757721600000,4708.841744149995,2025-09-13T00:00:00Z
prices,1757808000000,4667.699652630318,2025-09-14T00:00:00Z
prices,1757894400000,4609.786110950785,2025-09-15T00:00:00Z
prices,1757980800000,4524.244939102515,2025-09-16T00:00:00Z
prices,1758067200000,4504.266635522813,2025-09-17T00:00:00Z
prices,1758153600000,4591.768794331328,2025-09-18T00:00:00Z
prices,1758240000000,4590.6367372135155,2025-09-19T00:00:00Z
prices,1758326400000,4470.479474009387,2025-09-20T00:00:00Z
prices,1758412800000,4481.799472368209,2025-09-21T00:00:00Z
prices,1758499200000,4452.87113037789,2025-09-22T00:00:00Z
prices,1758585600000,4199.951774017639,2025-09-23T00:00:00Z
prices,1758672000000,4166.1905498775295,2025-09-24T00:00:00Z
prices,1758758400000,4148.65682762035,2025-09-25T00:00:00Z
prices,1758844800000,3863.0632875907245,2025-09-26T00:00:00Z
prices,1758931200000,4037.0979210260916,2025-09-27T00:00:00Z
prices,1759017600000,4018.167453105732,2025-09-28T00:00:00Z
prices,1759104000000,4141.839664086501,2025-09-29T00:00:00Z
prices,1759190400000,4215.61278947927,2025-09-30T00:00:00Z
prices,1759276800000,4144.230463371581,2025-10-01T00:00:00Z
prices,1759363200000,4343.951983440489,2025-10-02T00:00:00Z
prices,1759449600000,4484.006245909478,2025-10-03T00:00:00Z
prices,1759536000000,4515.759068159723,2025-10-04T00:00:00Z
prices,1759622400000,4487.706651673285,2025-10-05T00:00:00Z
prices,1759708800000,4515.321391965295,2025-10-06T00:00:00Z
prices,1759795200000,4689.131734746596,2025-10-07T00:00:00Z
prices,1759881600000,4454.32846286666,2025-10-08T00:00:00Z
prices,1759968000000,4527.578004547945,2025-10-09T00:00:00Z
prices,1760054400000,4368.649439385323,2025-10-10T00:00:00Z
prices,1760140800000,3835.632842050135,2025-10-11T00:00:00Z
prices,1760227200000,3749.218185954949,2025-10-12T00:00:00Z
prices,1760313600000,4159.729307791921,2025-10-13T00:00:00Z
prices,1760400000000,4246.217461554773,2025-10-14T00:00:00Z
prices,1760486400000,4128.888447033946,2025-10-15T00:00:00Z
prices,1760572800000,3983.1544356894233,2025-10-16T00:00:00Z
prices,1760659200000,3890.1993012479857,2025-10-17T00:00:00Z
prices,1760745600000,3831.244175835675,2025-10-18T00:00:00Z
prices,1760832000000,3889.4990302043157,2025-10-19T00:00:00Z
prices,1760918400000,3985.0765644046796,2025-10-20T00:00:00Z
prices,1761004800000,3978.7901551344357,2025-10-21T00:00:00Z
prices,1761091200000,3877.4871979550117,2025-10-22T00:00:00Z
prices,1761177600000,3801.7907952382916,2025-10-23T00:00:00Z
prices,1761264000000,3855.8421162401205,2025-10-24T00:00:00Z
prices,1761350400000,3933.232269901015,2025-10-25T00:00:00Z
prices,1761436800000,3952.213557935584,2025-10-26T00:00:00Z
prices,1761523200000,4161.5908962492495,2025-10-27T00:00:00Z
prices,1761609600000,4123.206220671679,2025-10-28T00:00:00Z
